Item number,Title,Variation details,Custom label (SKU),Available quantity,Format,Currency,Start price,Auction Buy It Now price,Reserve price,Current price,Sold quantity,Watchers,Bids,Start date,End date,eBay category 1 name,eBay category 1 number,eBay category 2 name,eBay category 2 number,Condition,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),eBay Product ID(ePID),Listing site,P:UPC,P:EAN,P:ISBN
"147336117082",Pokemon Card Japanese - Tool Retriever 083/096 - XY3 - 1st Edition,,,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-27-26 20:01:04 PDT","Jul-27-26 20:01:04 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336754918",Pikachu (Pokemon Day 2026) 051/162 - NM - Tail Swirl,,,"1","FIXED_PRICE","USD",18.99,,,18.99,"0","","","May-28-26 04:21:31 PDT","Jul-28-26 04:21:31 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","11089883215","US","","",""
"147336760424",Pokemon Day 30th Anniversary - Pikachu 051 /162 2026 Promo NM - HEAD SWIRL,,,"1","FIXED_PRICE","USD",18.99,,,18.99,"0","","","May-28-26 04:27:16 PDT","Jul-28-26 04:27:16 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336783609",Froakie - (Cosmos Holo) Holo Promo Miscellaneous Cards & Products 056/197 NM,,05.28.26-005,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","0","0","May-28-26 04:45:47 PDT","Jul-28-26 04:45:47 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336868889",Skybox Ferry (Borderless) Aetherdrift Regular,,,"1","FIXED_PRICE","USD",1.25,,,1.25,"0","","","May-28-26 05:40:25 PDT","Jul-28-26 05:40:25 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","20074758675","US","","",""
"147336997230",Draconautics Engineer DFT R NM,,05.28.26.1-015,"1","FIXED_PRICE","USD",1.99,,,1.99,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997231",Travel the Overworld FIN U NM,,05.28.26.1-009,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997232",Earthrumbler DFT U NM,,05.28.26.1-019,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997233",Rinoa Heartilly FIN U NM,,05.28.26.1-013,"1","FIXED_PRICE","USD",3.49,,,3.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997235",Sidequest: Hunt the Mark FIN U NM,,05.28.26.1-012,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997236",Stolen Uniform FIN U NM,,05.28.26.1-004,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997238","Aatchik, Emerald Radian (Borderless) DFT R NM",,05.28.26.1-017,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997239",Cloud of Darkness FIN U NM,,05.28.26.1-005,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997240",Queen Brahne FIN U NM,,05.28.26.1-003,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997241",Gaius van Baelsar FIN U NM,,05.28.26.1-008,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997242",Fire Magic FIN U NM,,05.28.26.1-006,"1","FIXED_PRICE","USD",1.99,,,1.99,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997243",Auron's Inspiration FIN U NM,,05.28.26.1-010,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997244",Haunted Hellride (Borderless) DFT U NM,,05.28.26.1-018,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997245","Lagorin, Soul of Alacria DFT U NM",,05.28.26.1-020,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997246","Caradora, Heart of Alacria (Borderless) DFT R NM",,05.28.26.1-014,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997247","Ultimecia, Time Sorceress FIN U NM",,05.28.26.1-002,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997248",Unexpected Request FIN U NM,,05.28.26.1-011,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997249","Sita Varma, Masked Racer (Borderless) DFT R NM",,05.28.26.1-016,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997250",Snow Villiers FIN U NM,,05.28.26.1-007,"1","FIXED_PRICE","USD",1.29,,,1.29,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997254",Cactuar FIN U NM,,05.28.26.1-041,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997255",Sorceress's Schemes FIN U NM,,05.28.26.1-043,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997256",Eject FIN U NM,,05.28.26.1-045,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997258",Sleep Magic FIN U NM,,05.28.26.1-042,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997259","Rydia, Summoner of Mist FIN U NM",,05.28.26.1-044,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997261","Kalakscion, Hunger Tyrant DFT U NM",,05.28.26.1-023,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997262","Fang, Fearless l'Cie FIN U NM",,05.28.26.1-031,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997263",Earthrumbler (Borderless) DFT U NM,,05.28.26.1-026,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997264",Ambrosia Whiteheart FIN U NM,,05.28.26.1-039,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997265",Relentless X-ATM092 FIN U NM,,05.28.26.1-036,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997266",Samurai's Katana FIN U NM,,05.28.26.1-035,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997267","Garnet, Princess of Alexandria FIN U NM",,05.28.26.1-037,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997268",Cursecloth Wrappings (Extended Art) DFT R NM,,05.28.26.1-028,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997269","Gongaga, Reactor Town FIN L NM",,05.28.26.1-032,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997270",Bloodline Keeper (Showcase) INR M NM,,05.28.26.1-030,"1","FIXED_PRICE","USD",7.99,,,7.99,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997271",Captivating Vampire M11 R NM,,05.28.26.1-029,"1","FIXED_PRICE","USD",4.99,,,4.99,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997272","Torgal, A Fine Hound FIN U NM",,05.28.26.1-040,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997273","Gohn, Town of Ruin FIN L NM",,05.28.26.1-033,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997274",Rocketeer Boostbuggy (Borderless) DFT U NM,,05.28.26.1-025,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997275","Terrian, World Tyrant DFT U NM",,05.28.26.1-021,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997276","Exdeath, Void Warlock FIN U NM",,05.28.26.1-034,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997277",Demon Wall FIN U NM,,05.28.26.1-038,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997278",Spire Mechcycle (Borderless) DFT U NM,,05.28.26.1-027,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997279",Spikeshell Harrier DFT U NM,,05.28.26.1-024,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 07:14:08 PDT","Jul-28-26 07:14:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147336997280",Air Response Unit DFT U NM,,05.28.26.1-022,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 07:14:09 PDT","Jul-28-26 07:14:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147338097397",Fennekin #80 Chaos Rising Pokemon Center ETB stamped promo (SEALED),,,"1","FIXED_PRICE","USD",75.0,,,75.0,"0","6","0","May-28-26 19:30:49 PDT","Jul-28-26 19:30:49 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147338139720",Night Stretcher 061/064 Sv: Shrouded Fable Regular,,,"5","FIXED_PRICE","USD",2.25,,,2.25,"0","","","May-28-26 19:59:30 PDT","Jul-28-26 19:59:30 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","15071603609","US","","",""
"147338146672",Lillie's Determination 119/132 Me01: Mega Evolution Regular,,,"8","FIXED_PRICE","USD",1.99,,,1.99,"0","","","May-28-26 20:01:47 PDT","Jul-28-26 20:01:47 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","28085874128","US","","",""
"147338150803",Iono 080/091 SV: Paldean Fates Regular,,,"4","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 20:03:45 PDT","Jul-28-26 20:03:45 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","27065241736","US","","",""
"147338154511",Lt. Surge's Bargain 120/132 Me01: Mega Evolution Regular,,,"3","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 20:05:44 PDT","Jul-28-26 20:05:44 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","18085851674","US","","",""
"147338161207",Scoop Up Cyclone 093/101 Sv6: Transformation Mask Holo (Japanese),,,"5","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-28-26 20:09:38 PDT","Jul-28-26 20:09:38 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","26074369726","US","","",""
"147342079295",Zeraora VSTAR 042/172 S12a: Vstar Universe Holo (Japanese),,,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-30-26 20:21:17 PDT","Jun-30-26 20:21:17 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","19074361316","US","","",""
"147342130583",MTG The Last Ride (Borderless) Aetherdrift Regular,,,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-30-26 20:50:48 PDT","Jun-30-26 20:50:48 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","27074524375","US","","",""
"147342131083",MTG Spotcycle Scouter [DFT] FOIL #297,,,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","May-30-26 20:51:20 PDT","Jun-30-26 20:51:20 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147345948613","NM Borderless Hulldrifter, MTG, Aetherdrift, Magic the Gathering, 300",,,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-01-26 16:12:48 PDT","Jul-01-26 16:12:48 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147345951128",Veloheart Bike (Borderless) Aetherdrift Regular,,,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-01-26 16:16:30 PDT","Jul-01-26 16:16:30 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","8074637322","US","","",""
"147347754523",McDonald’s Pokemon Promo Lot - 10 Cards,,05.19.26,"1","FIXED_PRICE","USD",11.99,,,11.99,"0","","","Jun-02-26 13:17:57 PDT","Jul-02-26 13:17:57 PDT","CCG Mixed Card Lots","183455","","","Used","","","","","","US","","",""
"147351665593",Skrelp 058/086 Common ME04: Chaos Rising Pokemon Reverse Holo Near Mint,,,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-04-26 10:10:54 PDT","Jul-04-26 10:10:54 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147351665933",Trevenant 039/086 Me04: Chaos Rising Holo,,,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-04-26 10:11:49 PDT","Jul-04-26 10:11:49 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","5094029390","US","","",""
"147351666544",Adversity Policy 074/086 Me04: Chaos Rising Reverse Holo,,,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-04-26 10:13:02 PDT","Jul-04-26 10:13:02 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","27094021431","US","","",""
"147351671260",Emolga (Reverse Holo) - 030/086 - Chaos Rising (CRI) ME04 - Pokemon NM/M,,,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-04-26 10:15:12 PDT","Jul-04-26 10:15:12 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147351677379",Chespin Reverse Holo Common ME04: Chaos Rising 005/086 NM,,,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-04-26 10:17:24 PDT","Jul-04-26 10:17:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147351678817",Deoxys 033/086 Me04: Chaos Rising Reverse Holo,,,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-04-26 10:18:26 PDT","Jul-04-26 10:18:26 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","7094028192","US","","",""
"147351679723",Ninetales 020/132 Me01: Mega Evolution Reverse Holo,,,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-04-26 10:19:32 PDT","Jul-04-26 10:19:32 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","27085857355","US","","",""
"147356734979",Tyrunt 070 Me: Mega Evolution Promo Holo,,,"1","FIXED_PRICE","USD",6.75,,,6.75,"0","","","Jun-06-26 19:02:46 PDT","Jul-06-26 19:02:46 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","23092092220","US","","",""
"147356735473",Great Tusk ex 072 Sv: Scarlet & Violet Promo Cards Holo,,,"1","FIXED_PRICE","USD",1.99,,,1.99,"0","","","Jun-06-26 19:04:00 PDT","Jul-06-26 19:04:00 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","14071593911","US","","",""
"147356736590",Boltund V SWSH219 SWSH: Sword & Shield Promo Cards Holo,,,"1","FIXED_PRICE","USD",4.49,,,4.49,"0","","","Jun-06-26 19:06:19 PDT","Jul-06-26 19:06:19 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","19053659886","US","","",""
"147356737860",Kleavor V (Full Art) SWSH248 SWSH: Sword & Shield Promo Cards Holo,,,"1","FIXED_PRICE","USD",1.99,,,1.99,"0","","","Jun-06-26 19:07:38 PDT","Jul-06-26 19:07:38 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","22054558366","US","","",""
"147356900374",Nitro R Energy 086/086 Me04: Chaos Rising Holo,,,"5","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-06-26 20:28:31 PDT","Jul-06-26 20:28:31 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","20094015989","US","","",""
"147356904975",Cinccino ex 073/086 Me04: Chaos Rising Holo,,,"2","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-06-26 20:29:14 PDT","Jul-06-26 20:29:14 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","7094028141","US","","",""
"147356912897",Magnetic M Energy 085/086 Me04: Chaos Rising Holo,,,"3","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-06-26 20:31:19 PDT","Jul-06-26 20:31:19 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","7094028145","US","","",""
"147356913728",Delphox 013/086 Me04: Chaos Rising Holo,,,"3","FIXED_PRICE","USD",1.89,,,1.89,"0","","","Jun-06-26 20:31:59 PDT","Jul-06-26 20:31:59 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","22094009685","US","","",""
"147356919892",Gourgeist ex 041/086 Me04: Chaos Rising Holo,,,"1","FIXED_PRICE","USD",1.75,,,1.75,"0","","","Jun-06-26 20:35:36 PDT","Jul-06-26 20:35:36 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","5094029303","US","","",""
"147356920130",Cobalion ex CRI ME04: Chaos Rising #064/086 Double Rare Holo NM,,,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-06-26 20:36:32 PDT","Jul-06-26 20:36:32 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147358569385",Energy Recycler 108/088 Me03: Perfect Order Holo,,,"1","FIXED_PRICE","USD",5.99,,,5.99,"0","","","Jun-07-26 17:43:52 PDT","Jul-07-26 17:43:52 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","14091628592","US","","",""
"147358938165",Jamming Tower 261/217 Me: Ascended Heroes Holo,,,"2","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Jun-07-26 20:16:12 PDT","Jul-07-26 20:16:12 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","26090825011","US","","",""
"147359010854",Zangoose ex 167/217 Me: Ascended Heroes Holo,,,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-07-26 20:49:14 PDT","Jul-07-26 20:49:14 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","12090801384","US","","",""
"147359014525",Registeel ex 145/217 Me: Ascended Heroes Holo,,,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-07-26 20:52:08 PDT","Jul-07-26 20:52:08 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","18090830068","US","","",""
"147359015530",Krookodile EX Full Art Holo 055/086 320 HP English Pokémon TCG,,,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","1","0","Jun-07-26 20:54:26 PDT","Jul-07-26 20:54:26 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147360956190",Rare Candy 191/198 SV01: Scarlet & Violet Base Set Regular,,,"2","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-08-26 20:15:41 PDT","Jul-08-26 20:15:41 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","7059513402","US","","",""
"147360965605",Counter Catcher 160/182 SV04: Paradox Rift Regular,,,"1","FIXED_PRICE","USD",2.0,,,2.0,"0","","","Jun-08-26 20:22:47 PDT","Jul-08-26 20:22:47 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","9063496648","US","","",""
"147360969203",Crispin 105/131 Sv: Prismatic Evolutions Regular,,,"1","FIXED_PRICE","USD",1.97,,,1.97,"0","","","Jun-08-26 20:24:17 PDT","Jul-08-26 20:24:17 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","19074364645","US","","",""
"147360977050",Counter Gain 169/191 Sv08: Surging Sparks Regular,,,"1","FIXED_PRICE","USD",1.74,,,1.74,"0","","","Jun-08-26 20:27:32 PDT","Jul-08-26 20:27:32 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","14072454644","US","","",""
"147360995517",Artazon 171/193 Sv02: Paldea Evolved Regular,,,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-08-26 20:31:23 PDT","Jul-08-26 20:31:23 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","22060713495","US","","",""
